      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           1,           6,    0.965648,           3,      33    ,    0.513652,    0.000423,    0.033540,    0.082644,    0.135536,,
           1,           6,    0.965648,           3,      34    ,    0.518151,    0.000467,    0.073893,    0.144417,    0.208803,,
           1,           6,    0.965648,           3,      35    ,    0.522673,    0.000493,    0.147105,    0.236681,    0.308173,,
           1,           6,    0.965648,           3,      36    ,    0.527218,    0.000506,    0.265732,    0.364019,    0.434560,,
           1,           6,    0.965648,           3,      37    ,    0.531787,    0.000499,    0.435228,    0.525001,    0.584531,,
           1,           6,    0.965648,           3,      38    ,    0.536380,    0.000458,    0.637166,    0.701757,    0.742314,,
           2,           6,    0.965648,           1,      69    ,    0.691203,    0.000202,    0.686148,    0.795946,    0.867183,,
           2,           6,    0.965648,           1,      70    ,    0.696623,    0.000294,    0.551033,    0.707846,    0.809811,,
           2,           6,    0.965648,           1,      71    ,    0.702070,    0.000367,    0.495157,    0.671237,    0.785942,,
           2,           6,    0.965648,           1,      72    ,    0.707546,    0.000407,    0.543784,    0.702765,    0.806438,,
           2,           6,    0.965648,           1,      73    ,    0.713050,    0.000409,    0.675840,    0.788769,    0.862427,,
           2,           6,    0.965648,           2,      46    ,    0.573989,    0.000032,    0.608994,    0.674050,    0.720111,,
           2,           6,    0.965648,           2,      47    ,    0.578801,    0.000047,    0.405647,    0.496312,    0.565261,,
           2,           6,    0.965648,           2,      48    ,    0.583637,    0.000064,    0.243804,    0.347130,    0.433313,,
           2,           6,    0.965648,           2,      49    ,    0.588499,    0.000080,    0.140791,    0.246104,    0.342560,,
           2,           6,    0.965648,           2,      50    ,    0.593385,    0.000095,    0.093207,    0.197398,    0.298565,,
           2,           6,    0.965648,           2,      51    ,    0.598298,    0.000107,    0.096027,    0.201354,    0.302861,,
           2,           6,    0.965648,           2,      52    ,    0.603235,    0.000116,    0.149215,    0.257409,    0.354678,,
           2,           6,    0.965648,           2,      53    ,    0.608198,    0.000125,    0.257293,    0.363945,    0.450920,,
           2,           6,    0.965648,           2,      54    ,    0.613187,    0.000123,    0.422126,    0.515234,    0.584511,,
           2,           6,    0.965648,           2,      55    ,    0.618202,    0.000117,    0.624439,    0.690516,    0.736383,,
           2,           6,    0.965648,           3,      29    ,    0.495889,    0.000069,    0.595303,    0.655791,    0.693935,,
           2,           6,    0.965648,           3,      30    ,    0.500295,    0.000110,    0.390189,    0.470565,    0.524265,,
           2,           6,    0.965648,           3,      31    ,    0.504724,    0.000158,    0.227748,    0.311974,    0.373303,,
           2,           6,    0.965648,           3,      32    ,    0.509177,    0.000207,    0.120494,    0.194244,    0.254836,,
           2,           6,    0.965648,           3,      33    ,    0.513652,    0.000258,    0.057960,    0.114483,    0.169082,,
           2,           6,    0.965648,           3,      34    ,    0.518151,    0.000317,    0.025553,    0.065646,    0.113064,,
           2,           6,    0.965648,           3,      35    ,    0.522673,    0.000372,    0.011386,    0.040970,    0.083591,,
           2,           6,    0.965648,           3,      36    ,    0.527218,    0.000428,    0.008290,    0.035862,    0.078317,,
           2,           6,    0.965648,           3,      37    ,    0.531787,    0.000493,    0.014364,    0.049072,    0.096469,,
           2,           6,    0.965648,           3,      38    ,    0.536380,    0.000546,    0.032959,    0.082873,    0.138934,,
           2,           6,    0.965648,           3,      39    ,    0.540996,    0.000591,    0.072348,    0.142188,    0.207608,,
           2,           6,    0.965648,           3,      40    ,    0.545637,    0.000627,    0.144496,    0.232810,    0.304256,,
           2,           6,    0.965648,           3,      41    ,    0.550301,    0.000640,    0.262079,    0.359146,    0.429303,,
           2,           6,    0.965648,           3,      42    ,    0.554990,    0.000626,    0.430998,    0.519965,    0.579190,,
           2,           6,    0.965648,           3,      43    ,    0.559703,    0.000568,    0.633331,    0.697597,    0.738047,,
           3,           6,    0.965648,           1,      63    ,    0.659269,    0.000177,    0.649346,    0.747556,    0.817778,,
           3,           6,    0.965648,           1,      64    ,    0.664522,    0.000281,    0.482480,    0.626609,    0.730401,,
           3,           6,    0.965648,           1,      65    ,    0.669803,    0.000376,    0.382929,    0.554033,    0.677915,,
           3,           6,    0.965648,           1,      66    ,    0.675112,    0.000441,    0.380823,    0.552286,    0.676591,,
           3,           6,    0.965648,           1,      67    ,    0.680448,    0.000475,    0.477094,    0.622184,    0.727060,,
           3,           6,    0.965648,           1,      68    ,    0.685812,    0.000465,    0.643114,    0.742516,    0.813989,,
           3,           6,    0.965648,           2,      40    ,    0.545637,    0.000021,    0.604013,    0.666791,    0.709454,,
           3,           6,    0.965648,           2,      41    ,    0.550301,    0.000034,    0.399674,    0.485410,    0.548206,,
           3,           6,    0.965648,           2,      42    ,    0.554990,    0.000047,    0.236713,    0.331263,    0.408193,,
           3,           6,    0.965648,           2,      43    ,    0.559703,    0.000061,    0.130212,    0.221985,    0.306476,,
           3,           6,    0.965648,           2,      44    ,    0.564440,    0.000074,    0.073588,    0.159538,    0.247409,,
           3,           6,    0.965648,           2,      45    ,    0.569202,    0.000086,    0.058113,    0.142641,    0.232021,,
           3,           6,    0.965648,           2,      46    ,    0.573989,    0.000097,    0.080554,    0.170411,    0.260069,,
           3,           6,    0.965648,           2,      47    ,    0.578801,    0.000106,    0.144577,    0.242712,    0.330018,,
           3,           6,    0.965648,           2,      48    ,    0.583637,    0.000112,    0.258183,    0.359259,    0.438889,,
           3,           6,    0.965648,           2,      49    ,    0.588499,    0.000112,    0.425428,    0.515790,    0.580245,,
           3,           6,    0.965648,           2,      50    ,    0.593385,    0.000104,    0.628030,    0.692828,    0.735931,,
           3,           6,    0.965648,           3,      23    ,    0.469923,    0.000032,    0.590603,    0.650555,    0.688239,,
           3,           6,    0.965648,           3,      24    ,    0.474195,    0.000053,    0.385284,    0.464521,    0.517196,,
           3,           6,    0.965648,           3,      25    ,    0.478489,    0.000080,    0.223731,    0.306263,    0.365842,,
           3,           6,    0.965648,           3,      26    ,    0.482805,    0.000109,    0.117742,    0.189406,    0.247383,,
           3,           6,    0.965648,           3,      27    ,    0.487144,    0.000138,    0.056270,    0.110316,    0.161198,,
           3,           6,    0.965648,           3,      28    ,    0.491505,    0.000172,    0.024399,    0.061204,    0.103400,,
           3,           6,    0.965648,           3,      29    ,    0.495889,    0.000205,    0.009917,    0.034433,    0.069834,,
           3,           6,    0.965648,           3,      30    ,    0.500295,    0.000247,    0.004944,    0.024264,    0.057168,,
           3,           6,    0.965648,           3,      31    ,    0.504724,    0.000287,    0.006054,    0.027997,    0.063745,,
           3,           6,    0.965648,           3,      32    ,    0.509177,    0.000329,    0.013982,    0.046376,    0.089904,,
           3,           6,    0.965648,           3,      33    ,    0.513652,    0.000372,    0.033596,    0.083276,    0.137656,,
           3,           6,    0.965648,           3,      34    ,    0.518151,    0.000415,    0.073906,    0.144648,    0.209787,,
           3,           6,    0.965648,           3,      35    ,    0.522673,    0.000448,    0.147107,    0.236759,    0.308603,,
           3,           6,    0.965648,           3,      36    ,    0.527218,    0.000469,    0.265733,    0.364043,    0.434737,,
           3,           6,    0.965648,           3,      37    ,    0.531787,    0.000467,    0.435229,    0.525008,    0.584600,,
           3,           6,    0.965648,           3,      38    ,    0.536380,    0.000437,    0.637166,    0.701759,    0.742338,,
           4,           6,    0.965648,           1,      70    ,    0.696623,    0.000124,    0.686646,    0.796298,    0.867421,,
           4,           6,    0.965648,           1,      71    ,    0.702070,    0.000171,    0.551398,    0.708110,    0.809992,,
           4,           6,    0.965648,           1,      72    ,    0.707546,    0.000213,    0.495182,    0.671263,    0.785966,,
           4,           6,    0.965648,           1,      73    ,    0.713050,    0.000230,    0.543459,    0.702545,    0.806298,,
           4,           6,    0.965648,           1,      74    ,    0.718583,    0.000230,    0.675357,    0.788439,    0.862212,,
           4,           6,    0.965648,           2,      48    ,    0.583637,    0.000028,    0.611557,    0.680483,    0.731520,,
           4,           6,    0.965648,           2,      49    ,    0.588499,    0.000042,    0.410288,    0.508572,    0.585772,,
           4,           6,    0.965648,           2,      50    ,    0.593385,    0.000055,    0.252991,    0.368921,    0.466378,,
           4,           6,    0.965648,           2,      51    ,    0.598298,    0.000066,    0.159894,    0.282993,    0.392420,,
           4,           6,    0.965648,           2,      52    ,    0.603235,    0.000073,    0.131331,    0.256476,    0.369813,,
           4,           6,    0.965648,           2,      53    ,    0.608198,    0.000083,    0.165632,    0.289999,    0.399430,,
           4,           6,    0.965648,           2,      54    ,    0.613187,    0.000086,    0.263738,    0.381451,    0.478744,,
           4,           6,    0.965648,           2,      55    ,    0.618202,    0.000086,    0.423980,    0.523595,    0.600314,,
           4,           6,    0.965648,           2,      56    ,    0.623243,    0.000083,    0.624561,    0.693918,    0.744250,,
           4,           6,    0.965648,           3,      30    ,    0.500295,    0.000063,    0.596086,    0.656659,    0.694858,,
           4,           6,    0.965648,           3,      31    ,    0.504724,    0.000102,    0.391009,    0.471565,    0.525384,,
           4,           6,    0.965648,           3,      32    ,    0.509177,    0.000140,    0.228420,    0.312906,    0.374414,,
           4,           6,    0.965648,           3,      33    ,    0.513652,    0.000184,    0.120953,    0.194986,    0.255788,,
           4,           6,    0.965648,           3,      34    ,    0.518151,    0.000230,    0.058229,    0.115000,    0.169798,,
           4,           6,    0.965648,           3,      35    ,    0.522673,    0.000281,    0.025687,    0.065954,    0.113516,,
           4,           6,    0.965648,           3,      36    ,    0.527218,    0.000331,    0.011436,    0.041097,    0.083777,,
           4,           6,    0.965648,           3,      37    ,    0.531787,    0.000376,    0.008281,    0.035826,    0.078239,,
           4,           6,    0.965648,           3,      38    ,    0.536380,    0.000429,    0.014292,    0.048868,    0.096129,,
           4,           6,    0.965648,           3,      39    ,    0.540996,    0.000469,    0.032790,    0.082477,    0.138330,,
           4,           6,    0.965648,           3,      40    ,    0.545637,    0.000514,    0.072029,    0.141574,    0.206752,,
           4,           6,    0.965648,           3,      41    ,    0.550301,    0.000544,    0.143975,    0.231979,    0.303194,,
           4,           6,    0.965648,           3,      42    ,    0.554990,    0.000555,    0.261351,    0.358154,    0.428133,,
           4,           6,    0.965648,           3,      43    ,    0.559703,    0.000541,    0.430153,    0.518952,    0.578072,,
           4,           6,    0.965648,           3,      44    ,    0.564440,    0.000493,    0.632563,    0.696761,    0.737172,,
           1,           7,    0.973178,           1,      62    ,    0.654042,    0.000192,    0.648721,    0.747049,    0.817394,,
           1,           7,    0.973178,           1,      63    ,    0.659269,    0.000311,    0.481934,    0.626157,    0.730057,,
           1,           7,    0.973178,           1,      64    ,    0.664522,    0.000417,    0.382708,    0.553845,    0.677768,,
           1,           7,    0.973178,           1,      65    ,    0.669803,    0.000489,    0.381022,    0.552447,    0.676710,,
           1,           7,    0.973178,           1,      66    ,    0.675112,    0.000524,    0.477626,    0.622617,    0.727384,,
           1,           7,    0.973178,           1,      67    ,    0.680448,    0.000509,    0.643736,    0.743016,    0.814363,,
           1,           7,    0.973178,           2,      40    ,    0.545637,    0.000026,    0.604339,    0.669078,    0.715204,,
           1,           7,    0.973178,           2,      41    ,    0.550301,    0.000043,    0.400752,    0.490694,    0.559571,,
           1,           7,    0.973178,           2,      42    ,    0.554990,    0.000059,    0.239863,    0.342246,    0.428249,,
           1,           7,    0.973178,           2,      43    ,    0.559703,    0.000075,    0.138394,    0.242948,    0.339253,,
           1,           7,    0.973178,           2,      44    ,    0.564440,    0.000091,    0.092498,    0.196485,    0.297663,,
           1,           7,    0.973178,           2,      45    ,    0.569202,    0.000106,    0.097010,    0.202813,    0.304535,,
           1,           7,    0.973178,           2,      46    ,    0.573989,    0.000117,    0.151873,    0.261032,    0.358633,,
           1,           7,    0.973178,           2,      47    ,    0.578801,    0.000126,    0.261442,    0.369142,    0.456408,,
           1,           7,    0.973178,           2,      48    ,    0.583637,    0.000127,    0.427114,    0.520960,    0.590358,,
           1,           7,    0.973178,           2,      49    ,    0.588499,    0.000118,    0.629049,    0.695417,    0.741232,,
           1,           7,    0.973178,           3,      23    ,    0.469923,    0.000040,    0.590603,    0.650570,    0.688382,,
           1,           7,    0.973178,           3,      24    ,    0.474195,    0.000068,    0.385285,    0.464571,    0.517553,,
           1,           7,    0.973178,           3,      25    ,    0.478489,    0.000098,    0.223736,    0.306415,    0.366668,,
           1,           7,    0.973178,           3,      26    ,    0.482805,    0.000131,    0.117766,    0.189832,    0.249174,,
           1,           7,    0.973178,           3,      27    ,    0.487144,    0.000166,    0.056369,    0.111418,    0.164851,,
           1,           7,    0.973178,           3,      28    ,    0.491505,    0.000204,    0.024761,    0.063836,    0.110420,,
           1,           7,    0.973178,           3,      29    ,    0.495889,    0.000244,    0.011096,    0.040243,    0.082545,,
           1,           7,    0.973178,           3,      30    ,    0.500295,    0.000286,    0.008350,    0.036114,    0.078847,,
           1,           7,    0.973178,           3,      31    ,    0.504724,    0.000332,    0.014807,    0.050335,    0.098577,,
           1,           7,    0.973178,           3,      32    ,    0.509177,    0.000377,    0.033989,    0.085290,    0.142622,,
           1,           7,    0.973178,           3,      33    ,    0.513652,    0.000421,    0.074289,    0.145910,    0.212799,,
           1,           7,    0.973178,           3,      34    ,    0.518151,    0.000455,    0.147649,    0.237835,    0.310671,,
           1,           7,    0.973178,           3,      35    ,    0.522673,    0.000472,    0.266470,    0.365121,    0.436347,,
           1,           7,    0.973178,           3,      36    ,    0.527218,    0.000472,    0.436076,    0.526046,    0.585895,,
           1,           7,    0.973178,           3,      37    ,    0.531787,    0.000445,    0.637932,    0.702597,    0.743274,,
           2,           7,    0.973178,           1,      69    ,    0.691203,    0.000167,    0.745625,    0.859169,    0.922008,,
           2,           7,    0.973178,           1,      70    ,    0.696623,    0.000240,    0.657815,    0.810508,    0.895055,,
           2,           7,    0.973178,           1,      71    ,    0.702070,    0.000294,    0.655016,    0.808912,    0.894167,,
           2,           7,    0.973178,           1,      72    ,    0.707546,    0.000317,    0.739319,    0.855579,    0.920010,,
           2,           7,    0.973178,           2,      47    ,    0.578801,    0.000033,    0.610790,    0.679690,    0.730771,,
           2,           7,    0.973178,           2,      48    ,    0.583637,    0.000051,    0.409489,    0.507698,    0.584931,,
           2,           7,    0.973178,           2,      49    ,    0.588499,    0.000068,    0.252373,    0.368206,    0.465680,,
           2,           7,    0.973178,           2,      50    ,    0.593385,    0.000085,    0.159574,    0.282612,    0.392048,,
           2,           7,    0.973178,           2,      51    ,    0.598298,    0.000095,    0.131350,    0.256510,    0.369858,,
           2,           7,    0.973178,           2,      52    ,    0.603235,    0.000107,    0.165987,    0.290442,    0.399882,,
           2,           7,    0.973178,           2,      53    ,    0.608198,    0.000112,    0.264383,    0.382209,    0.479500,,
           2,           7,    0.973178,           2,      54    ,    0.613187,    0.000110,    0.424792,    0.524488,    0.601182,,
           2,           7,    0.973178,           2,      55    ,    0.618202,    0.000102,    0.625324,    0.694706,    0.744998,,
           2,           7,    0.973178,           3,      30    ,    0.500295,    0.000080,    0.596092,    0.656847,    0.695923,,
           2,           7,    0.973178,           3,      31    ,    0.504724,    0.000125,    0.391036,    0.472112,    0.527841,,
           2,           7,    0.973178,           3,      32    ,    0.509177,    0.000178,    0.228537,    0.314360,    0.379594,,
           2,           7,    0.973178,           3,      33    ,    0.513652,    0.000234,    0.121394,    0.198558,    0.266009,,
           2,           7,    0.973178,           3,      34    ,    0.518151,    0.000291,    0.059710,    0.123115,    0.188786,,
           2,           7,    0.973178,           3,      35    ,    0.522673,    0.000348,    0.030112,    0.083011,    0.146772,,
           2,           7,    0.973178,           3,      36    ,    0.527218,    0.000407,    0.023224,    0.074275,    0.138696,,
           2,           7,    0.973178,           3,      37    ,    0.531787,    0.000466,    0.036289,    0.095559,    0.163759,,
           2,           7,    0.973178,           3,      38    ,    0.536380,    0.000513,    0.073683,    0.148397,    0.221682,,
           2,           7,    0.973178,           3,      39    ,    0.540996,    0.000554,    0.145308,    0.236001,    0.312123,,
           2,           7,    0.973178,           3,      40    ,    0.545637,    0.000575,    0.262882,    0.361059,    0.433775,,
           2,           7,    0.973178,           3,      41    ,    0.550301,    0.000568,    0.431860,    0.521309,    0.581807,,
           2,           7,    0.973178,           3,      42    ,    0.554990,    0.000532,    0.634102,    0.698541,    0.739543,,
           3,           7,    0.973178,           1,      64    ,    0.664522,    0.000177,    0.683666,    0.794199,    0.866011,,
           3,           7,    0.973178,           1,      65    ,    0.669803,    0.000274,    0.549236,    0.706558,    0.808935,,
           3,           7,    0.973178,           1,      66    ,    0.675112,    0.000353,    0.495065,    0.671139,    0.785854,,
           3,           7,    0.973178,           1,      67    ,    0.680448,    0.000395,    0.545438,    0.703895,    0.807168,,
           3,           7,    0.973178,           1,      68    ,    0.685812,    0.000394,    0.678266,    0.790439,    0.863519,,
           3,           7,    0.973178,           2,      41    ,    0.550301,    0.000021,    0.605116,    0.669908,    0.716023,,
           3,           7,    0.973178,           2,      42    ,    0.554990,    0.000035,    0.401566,    0.491628,    0.560516,,
           3,           7,    0.973178,           2,      43    ,    0.559703,    0.000049,    0.240516,    0.343054,    0.429086,,
           3,           7,    0.973178,           2,      44    ,    0.564440,    0.000062,    0.138789,    0.243467,    0.339793,,
           3,           7,    0.973178,           2,      45    ,    0.569202,    0.000075,    0.092612,    0.196628,    0.297801,,
           3,           7,    0.973178,           2,      46    ,    0.573989,    0.000088,    0.096842,    0.202562,    0.304244,,
           3,           7,    0.973178,           2,      47    ,    0.578801,    0.000097,    0.151426,    0.260421,    0.357963,,
           3,           7,    0.973178,           2,      48    ,    0.583637,    0.000103,    0.260747,    0.368271,    0.455487,,
           3,           7,    0.973178,           2,      49    ,    0.588499,    0.000104,    0.426282,    0.520004,    0.589382,,
           3,           7,    0.973178,           2,      50    ,    0.593385,    0.000097,    0.628281,    0.694602,    0.740425,,
           3,           7,    0.973178,           3,      24    ,    0.474195,    0.000034,    0.591387,    0.651441,    0.689309,,
           3,           7,    0.973178,           3,      25    ,    0.478489,    0.000058,    0.386101,    0.465569,    0.518671,,
           3,           7,    0.973178,           3,      26    ,    0.482805,    0.000088,    0.224402,    0.307338,    0.367770,,
           3,           7,    0.973178,           3,      27    ,    0.487144,    0.000118,    0.118217,    0.190562,    0.250111,,
           3,           7,    0.973178,           3,      28    ,    0.491505,    0.000151,    0.056632,    0.111924,    0.165549,,
           3,           7,    0.973178,           3,      29    ,    0.495889,    0.000187,    0.024892,    0.064133,    0.110853,,
           3,           7,    0.973178,           3,      30    ,    0.500295,    0.000231,    0.011143,    0.040360,    0.082711,,
           3,           7,    0.973178,           3,      31    ,    0.504724,    0.000273,    0.008339,    0.036069,    0.078750,,
           3,           7,    0.973178,           3,      32    ,    0.509177,    0.000316,    0.014732,    0.050120,    0.098217,,
           3,           7,    0.973178,           3,      33    ,    0.513652,    0.000360,    0.033815,    0.084882,    0.142000,,
           3,           7,    0.973178,           3,      34    ,    0.518151,    0.000403,    0.073963,    0.145285,    0.211926,,
           3,           7,    0.973178,           3,      35    ,    0.522673,    0.000439,    0.147120,    0.236993,    0.309597,,
           3,           7,    0.973178,           3,      36    ,    0.527218,    0.000453,    0.265736,    0.364122,    0.435171,,
           3,           7,    0.973178,           3,      37    ,    0.531787,    0.000455,    0.435229,    0.525033,    0.584778,,
           3,           7,    0.973178,           3,      38    ,    0.536380,    0.000422,    0.637166,    0.701766,    0.742405,,
           4,           7,    0.973178,           1,      70    ,    0.696623,    0.000107,    0.745950,    0.859358,    0.922115,,
           4,           7,    0.973178,           1,      71    ,    0.702070,    0.000151,    0.657972,    0.810603,    0.895111,,
           4,           7,    0.973178,           1,      72    ,    0.707546,    0.000183,    0.654894,    0.808847,    0.894134,,
           4,           7,    0.973178,           1,      73    ,    0.713050,    0.000192,    0.739013,    0.855409,    0.919918,,
           4,           7,    0.973178,           2,      48    ,    0.583637,    0.000026,    0.611557,    0.680483,    0.731520,,
           4,           7,    0.973178,           2,      49    ,    0.588499,    0.000037,    0.410288,    0.508572,    0.585772,,
           4,           7,    0.973178,           2,      50    ,    0.593385,    0.000048,    0.252991,    0.368921,    0.466378,,
           4,           7,    0.973178,           2,      51    ,    0.598298,    0.000060,    0.159894,    0.282993,    0.392420,,
           4,           7,    0.973178,           2,      52    ,    0.603235,    0.000069,    0.131331,    0.256476,    0.369813,,
           4,           7,    0.973178,           2,      53    ,    0.608198,    0.000076,    0.165632,    0.289999,    0.399430,,
           4,           7,    0.973178,           2,      54    ,    0.613187,    0.000078,    0.263738,    0.381451,    0.478744,,
           4,           7,    0.973178,           2,      55    ,    0.618202,    0.000076,    0.423980,    0.523595,    0.600314,,
           4,           7,    0.973178,           2,      56    ,    0.623243,    0.000070,    0.624561,    0.693918,    0.744250,,
           4,           7,    0.973178,           3,      31    ,    0.504724,    0.000078,    0.596874,    0.657713,    0.696834,,
           4,           7,    0.973178,           3,      32    ,    0.509177,    0.000120,    0.391856,    0.473107,    0.528936,,
           4,           7,    0.973178,           3,      33    ,    0.513652,    0.000166,    0.229210,    0.315280,    0.380661,,
           4,           7,    0.973178,           3,      34    ,    0.518151,    0.000215,    0.121851,    0.199273,    0.266882,,
           4,           7,    0.973178,           3,      35    ,    0.522673,    0.000264,    0.059968,    0.123575,    0.189370,,
           4,           7,    0.973178,           3,      36    ,    0.527218,    0.000315,    0.030218,    0.083210,    0.147020,,
           4,           7,    0.973178,           3,      37    ,    0.531787,    0.000362,    0.023205,    0.074219,    0.138596,,
           4,           7,    0.973178,           3,      38    ,    0.536380,    0.000407,    0.036142,    0.095246,    0.163316,,
           4,           7,    0.973178,           3,      39    ,    0.540996,    0.000448,    0.073370,    0.147825,    0.220925,,
           4,           7,    0.973178,           3,      40    ,    0.545637,    0.000478,    0.144789,    0.235188,    0.311118,,
           4,           7,    0.973178,           3,      41    ,    0.550301,    0.000495,    0.262154,    0.360074,    0.432635,,
           4,           7,    0.973178,           3,      42    ,    0.554990,    0.000484,    0.431015,    0.520299,    0.580704,,
           4,           7,    0.973178,           3,      43    ,    0.559703,    0.000453,    0.633334,    0.697707,    0.738676,,
           1,           8,    0.980767,           1,      63    ,    0.659269,    0.000188,    0.743696,    0.858055,    0.921378,,
           1,           8,    0.980767,           1,      64    ,    0.664522,    0.000283,    0.656906,    0.809968,    0.894742,,
           1,           8,    0.980767,           1,      65    ,    0.669803,    0.000349,    0.655787,    0.809329,    0.894387,,
           1,           8,    0.980767,           1,      66    ,    0.675112,    0.000370,    0.741173,    0.856618,    0.920579,,
           1,           8,    0.980767,           2,      40    ,    0.545637,    0.000021,    0.604339,    0.669078,    0.715204,,
           1,           8,    0.980767,           2,      41    ,    0.550301,    0.000037,    0.400752,    0.490694,    0.559571,,
           1,           8,    0.980767,           2,      42    ,    0.554990,    0.000052,    0.239863,    0.342246,    0.428249,,
           1,           8,    0.980767,           2,      43    ,    0.559703,    0.000067,    0.138394,    0.242948,    0.339253,,
           1,           8,    0.980767,           2,      44    ,    0.564440,    0.000081,    0.092498,    0.196485,    0.297663,,
           1,           8,    0.980767,           2,      45    ,    0.569202,    0.000094,    0.097010,    0.202813,    0.304535,,
           1,           8,    0.980767,           2,      46    ,    0.573989,    0.000105,    0.151873,    0.261032,    0.358633,,
           1,           8,    0.980767,           2,      47    ,    0.578801,    0.000113,    0.261442,    0.369142,    0.456408,,
           1,           8,    0.980767,           2,      48    ,    0.583637,    0.000111,    0.427114,    0.520960,    0.590358,,
           1,           8,    0.980767,           2,      49    ,    0.588499,    0.000103,    0.629049,    0.695417,    0.741232,,
           1,           8,    0.980767,           3,      23    ,    0.469923,    0.000035,    0.590604,    0.650620,    0.688730,,
           1,           8,    0.980767,           3,      24    ,    0.474195,    0.000062,    0.385291,    0.464725,    0.518381,,
           1,           8,    0.980767,           3,      25    ,    0.478489,    0.000089,    0.223760,    0.306845,    0.368473,,
           1,           8,    0.980767,           3,      26    ,    0.482805,    0.000123,    0.117865,    0.190943,    0.252858,,
           1,           8,    0.980767,           3,      27    ,    0.487144,    0.000155,    0.056735,    0.114070,    0.171926,,
           1,           8,    0.980767,           3,      28    ,    0.491505,    0.000195,    0.025949,    0.069686,    0.123217,,
           1,           8,    0.980767,           3,      29    ,    0.495889,    0.000233,    0.014524,    0.052166,    0.104349,,
           1,           8,    0.980767,           3,      30    ,    0.500295,    0.000277,    0.017152,    0.058570,    0.113848,,
           1,           8,    0.980767,           3,      31    ,    0.504724,    0.000323,    0.034907,    0.089416,    0.151500,,
           1,           8,    0.980767,           3,      32    ,    0.509177,    0.000364,    0.074833,    0.148131,    0.217981,,
           1,           8,    0.980767,           3,      33    ,    0.513652,    0.000400,    0.148235,    0.239310,    0.313867,,
           1,           8,    0.980767,           3,      34    ,    0.518151,    0.000423,    0.267219,    0.366352,    0.438507,,
           1,           8,    0.980767,           3,      35    ,    0.522673,    0.000427,    0.436927,    0.527138,    0.587437,,
           1,           8,    0.980767,           3,      36    ,    0.527218,    0.000416,    0.638698,    0.703452,    0.744310,,
           2,           8,    0.980767,           1,      70    ,    0.696623,    0.000145,    0.836112,    0.930952,    0.970908,,
           2,           8,    0.980767,           1,      71    ,    0.702070,    0.000202,    0.802129,    0.916631,    0.964874,,
           2,           8,    0.980767,           1,      72    ,    0.707546,    0.000228,    0.833199,    0.929718,    0.970388,,
           2,           8,    0.980767,           2,      47    ,    0.578801,    0.000029,    0.613787,    0.689530,    0.747406,,
           2,           8,    0.980767,           2,      48    ,    0.583637,    0.000045,    0.417419,    0.527694,    0.615238,,
           2,           8,    0.980767,           2,      49    ,    0.588499,    0.000061,    0.270833,    0.404191,    0.514112,,
           2,           8,    0.980767,           2,      50    ,    0.593385,    0.000077,    0.197737,    0.341704,    0.463009,,
           2,           8,    0.980767,           2,      51    ,    0.598298,    0.000089,    0.201666,    0.345989,    0.466967,,
           2,           8,    0.980767,           2,      52    ,    0.603235,    0.000097,    0.281797,    0.415871,    0.524831,,
           2,           8,    0.980767,           2,      53    ,    0.608198,    0.000097,    0.432675,    0.543319,    0.629408,,
           2,           8,    0.980767,           2,      54    ,    0.613187,    0.000092,    0.628711,    0.704158,    0.760484,,
           2,           8,    0.980767,           3,      31    ,    0.504724,    0.000093,    0.596992,    0.659138,    0.701667,,
           2,           8,    0.980767,           3,      32    ,    0.509177,    0.000147,    0.392301,    0.476689,    0.539036,,
           2,           8,    0.980767,           3,      33    ,    0.513652,    0.000206,    0.230703,    0.323449,    0.399706,,
           2,           8,    0.980767,           3,      34    ,    0.518151,    0.000266,    0.126307,    0.216439,    0.300319,,
           2,           8,    0.980767,           3,      35    ,    0.522673,    0.000326,    0.071825,    0.156939,    0.244571,,
           2,           8,    0.980767,           3,      36    ,    0.527218,    0.000387,    0.058365,    0.143221,    0.232906,,
           2,           8,    0.980767,           3,      37    ,    0.531787,    0.000440,    0.082838,    0.174117,    0.264561,,
           2,           8,    0.980767,           3,      38    ,    0.536380,    0.000481,    0.149012,    0.249186,    0.337494,,
           2,           8,    0.980767,           3,      39    ,    0.540996,    0.000511,    0.264633,    0.367677,    0.448179,,
           2,           8,    0.980767,           3,      40    ,    0.545637,    0.000517,    0.432998,    0.524684,    0.589636,,
           2,           8,    0.980767,           3,      41    ,    0.550301,    0.000493,    0.634944,    0.700276,    0.743491,,
           3,           8,    0.980767,           1,      65    ,    0.669803,    0.000159,    0.744336,    0.858423,    0.921585,,
           3,           8,    0.980767,           1,      66    ,    0.675112,    0.000238,    0.657203,    0.810142,    0.894842,,
           3,           8,    0.980767,           1,      67    ,    0.680448,    0.000291,    0.655523,    0.809184,    0.894309,,
           3,           8,    0.980767,           1,      68    ,    0.685812,    0.000303,    0.740552,    0.856268,    0.920386,,
           3,           8,    0.980767,           2,      42    ,    0.554990,    0.000021,    0.606952,    0.675725,    0.727030,,
           3,           8,    0.980767,           2,      43    ,    0.559703,    0.000035,    0.405506,    0.503343,    0.580747,,
