             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  32,    0.897863,    1.000000,    0.489465,    0.439473,    0.433027,    0.116653,    0.008185,    0.007487,    0.007087,    0.007519,    0.000886,    0.003761,    0.000304,    0.000549,    0.000918,    0.000468,    0.000207,    0.000825,    0.000082,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.000937,    0.000006,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  33,    0.897863,    1.000000,    0.497133,    0.446358,    0.439236,    0.116653,    0.008596,    0.007919,    0.007571,    0.007931,    0.000955,    0.004044,    0.000342,    0.000520,    0.000867,    0.000440,    0.000196,    0.000784,    0.000078,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001010,    0.000007,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  34,    0.897863,    1.000000,    0.504880,    0.453313,    0.445561,    0.116653,    0.009012,    0.008418,    0.008057,    0.008472,    0.001025,    0.004348,    0.000348,    0.000475,    0.000813,    0.000404,    0.000186,    0.000737,    0.000075,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001084,    0.000008,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  35,    0.897863,    1.000000,    0.512705,    0.460339,    0.451998,    0.116653,    0.009431,    0.008889,    0.008444,    0.008890,    0.001066,    0.004487,    0.000361,    0.000436,    0.000780,    0.000352,    0.000176,    0.000711,    0.000066,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001127,    0.000007,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  36,    0.897863,    1.000000,    0.520611,    0.467438,    0.458541,    0.116653,    0.009852,    0.009330,    0.008999,    0.009408,    0.001141,    0.004842,    0.000392,    0.000407,    0.000735,    0.000335,    0.000166,    0.000668,    0.000064,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001207,    0.000009,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  37,    0.897863,    1.000000,    0.528598,    0.474609,    0.465188,    0.116653,    0.010275,    0.009779,    0.009490,    0.009832,    0.001199,    0.005087,    0.000405,    0.000384,    0.000707,    0.000311,    0.000160,    0.000649,    0.000062,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001268,    0.000008,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  38,    0.897863,    1.000000,    0.536668,    0.481854,    0.471933,    0.116653,    0.010696,    0.010243,    0.009964,    0.010276,    0.001272,    0.005402,    0.000427,    0.000370,    0.000698,    0.000297,    0.000158,    0.000631,    0.000061,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001345,    0.000008,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  39,    0.897863,    1.000000,    0.544819,    0.489173,    0.478774,    0.116653,    0.011116,    0.010668,    0.010353,    0.010791,    0.001322,    0.005602,    0.000455,    0.000344,    0.000660,    0.000288,    0.000149,    0.000597,    0.000059,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001398,    0.000008,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  40,    0.897863,    1.000000,    0.553055,    0.496567,    0.485709,    0.116653,    0.011531,    0.011132,    0.010775,    0.011160,    0.001363,    0.005786,    0.000477,    0.000321,    0.000649,    0.000247,    0.000146,    0.000595,    0.000056,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001442,    0.000010,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  41,    0.897863,    1.000000,    0.561375,    0.504037,    0.492736,    0.116653,    0.011942,    0.011567,    0.011261,    0.011633,    0.001435,    0.006062,    0.000493,    0.000301,    0.000621,    0.000232,    0.000138,    0.000571,    0.000049,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001518,    0.000011,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  42,    0.897863,    1.000000,    0.569780,    0.511584,    0.499852,    0.116653,    0.012345,    0.011985,    0.011736,    0.012008,    0.001499,    0.006347,    0.000513,    0.000297,    0.000623,    0.000226,    0.000139,    0.000572,    0.000051,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001585,    0.000011,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  43,    0.897863,    1.000000,    0.578271,    0.519208,    0.507057,    0.116653,    0.012740,    0.012404,    0.012107,    0.012514,    0.001544,    0.006562,    0.000529,    0.000283,    0.000596,    0.000216,    0.000134,    0.000544,    0.000051,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001633,    0.000010,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  44,    0.897863,    1.000000,    0.586849,    0.526910,    0.514350,    0.116653,    0.013124,    0.012814,    0.012600,    0.012883,    0.001591,    0.006770,    0.000538,    0.000274,    0.000587,    0.000205,    0.000132,    0.000536,    0.000049,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001682,    0.000010,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  45,    0.897863,    1.000000,    0.595516,    0.534692,    0.521729,    0.116653,    0.013497,    0.013195,    0.012986,    0.013167,    0.001631,    0.006950,    0.000560,    0.000261,    0.000566,    0.000190,    0.000128,    0.000521,    0.000044,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001725,    0.000011,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  46,    0.897863,    1.000000,    0.604271,    0.542553,    0.529194,    0.116653,    0.013856,    0.013627,    0.013365,    0.013683,    0.001683,    0.007198,    0.000576,    0.000257,    0.000592,    0.000189,    0.000129,    0.000537,    0.000047,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001780,    0.000011,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  47,    0.897863,    1.000000,    0.613116,    0.550494,    0.536746,    0.116653,    0.014199,    0.013933,    0.013712,    0.013922,    0.001729,    0.007363,    0.000594,    0.000251,    0.000563,    0.000193,    0.000126,    0.000514,    0.000051,    0.053841,    0.074003,    0.072193,    0.050181,    0.029553,    0.045691,    0.026485,    0.024288,    0.026502,    0.023695,    0.000000,    0.000000,    0.000000,    0.001829,    0.000012,    0.000000,    0.000000,    0.000000,    0.000000,,
