             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  22,    0.924611,    1.000000,    0.387329,    0.358128,    0.449142,    0.012051,    0.004807,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  23,    0.924611,    1.000000,    0.391795,    0.362257,    0.452526,    0.012051,    0.005114,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  24,    0.924611,    1.000000,    0.396285,    0.366409,    0.455930,    0.012051,    0.005431,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  25,    0.924611,    1.000000,    0.400800,    0.370584,    0.459352,    0.012051,    0.005759,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  26,    0.924611,    1.000000,    0.405340,    0.374782,    0.462793,    0.012051,    0.006097,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  27,    0.924611,    1.000000,    0.409906,    0.379003,    0.466253,    0.012051,    0.006443,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  28,    0.924611,    1.000000,    0.414496,    0.383248,    0.469732,    0.012051,    0.006799,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  29,    0.924611,    1.000000,    0.419112,    0.387515,    0.473230,    0.012051,    0.007162,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  30,    0.924611,    1.000000,    0.423753,    0.391807,    0.476747,    0.012051,    0.007533,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  31,    0.924611,    1.000000,    0.428420,    0.396122,    0.480284,    0.012051,    0.007909,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  32,    0.924611,    1.000000,    0.433113,    0.400461,    0.483841,    0.012051,    0.008292,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  33,    0.924611,    1.000000,    0.437831,    0.404823,    0.487417,    0.012051,    0.008678,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  34,    0.924611,    1.000000,    0.442576,    0.409210,    0.491013,    0.012051,    0.009068,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
