             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  32,    0.924611,    1.000000,    0.433111,    0.400459,    0.483840,    0.012051,    0.008292,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  33,    0.924611,    1.000000,    0.437830,    0.404822,    0.487416,    0.012051,    0.008678,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  34,    0.924611,    1.000000,    0.442575,    0.409209,    0.491012,    0.012051,    0.009068,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  35,    0.924611,    1.000000,    0.447345,    0.413620,    0.494628,    0.012051,    0.009460,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  36,    0.924611,    1.000000,    0.452143,    0.418056,    0.498263,    0.012051,    0.009852,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  37,    0.924611,    1.000000,    0.456966,    0.422516,    0.501919,    0.012051,    0.010245,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  38,    0.924611,    1.000000,    0.461816,    0.427000,    0.505595,    0.012051,    0.010635,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000006,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  39,    0.924611,    1.000000,    0.466694,    0.431510,    0.509291,    0.012051,    0.011023,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000040,    0.000000,    0.000055,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  40,    0.924611,    1.000000,    0.471597,    0.436044,    0.513008,    0.012051,    0.011406,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000120,    0.000012,    0.000110,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  41,    0.924611,    1.000000,    0.476528,    0.440603,    0.516745,    0.012051,    0.011783,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000368,    0.000024,    0.000442,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  42,    0.924611,    1.000000,    0.481487,    0.445188,    0.520503,    0.012051,    0.012153,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000704,    0.000024,    0.000797,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  43,    0.924611,    1.000000,    0.486472,    0.449797,    0.524281,    0.012051,    0.012514,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.001007,    0.000036,    0.001176,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  44,    0.924611,    1.000000,    0.491485,    0.454433,    0.528081,    0.012051,    0.012865,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.001367,    0.000024,    0.001594,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  45,    0.924611,    1.000000,    0.496526,    0.459093,    0.531901,    0.012051,    0.013205,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.001514,    0.000108,    0.001594,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  46,    0.924611,    1.000000,    0.501595,    0.463780,    0.535743,    0.012051,    0.013531,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.001737,    0.000036,    0.001759,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  47,    0.924611,    1.000000,    0.506692,    0.468492,    0.539605,    0.012051,    0.013843,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.002058,    0.000072,    0.001917,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  48,    0.924611,    1.000000,    0.511816,    0.473231,    0.543489,    0.012051,    0.014139,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.002477,    0.000060,    0.002556,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  49,    0.924611,    1.000000,    0.516969,    0.477995,    0.547395,    0.012051,    0.014417,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.002975,    0.000084,    0.003053,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  50,    0.924611,    1.000000,    0.522151,    0.482786,    0.551321,    0.012051,    0.014678,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.003400,    0.000156,    0.003756,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  51,    0.924611,    1.000000,    0.527361,    0.487603,    0.555270,    0.012051,    0.014918,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.003747,    0.000180,    0.003866,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  52,    0.924611,    1.000000,    0.532600,    0.492447,    0.559238,    0.012051,    0.015138,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.004163,    0.000156,    0.004845,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  53,    0.924611,    1.000000,    0.537867,    0.497318,    0.563221,    0.012051,    0.015337,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.004546,    0.000252,    0.005263,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  54,    0.924611,    1.000000,    0.543164,    0.502215,    0.567208,    0.012051,    0.015512,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.005046,    0.000456,    0.005862,    0.000000,    0.000000,    0.000000,    0.127530,    0.155067,    0.157816,    0.119448,    0.016533,    0.021654,    0.015891,    0.109502,    0.133246,    0.102429,    0.001494,    0.002917,    0.001128,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
